id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
1720,Male,False,False,False,3,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,107.95,318.6,False,2024-05-12
1721,Female,True,False,False,2,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),83.8,163.7,False,2024-07-07
1722,Female,False,False,False,9,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),74.25,639.65,True,2024-10-29
1723,Female,False,False,False,51,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),56.4,2928.5,False,2024-08-31
1724,Female,False,True,True,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,100.35,False,2024-06-19
1725,Female,False,True,False,3,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,94.9,273.2,False,2025-04-28
1726,Female,True,False,False,17,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.2,1608.15,False,2024-08-25
1727,Male,False,True,False,30,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,49.9,1441.95,False,2025-01-25
1728,Male,False,False,False,31,True,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,71.05,2168.15,False,2025-02-16
1729,Female,False,False,False,45,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),81.65,3618.7,False,2025-04-19
1730,Male,False,True,False,64,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,False,Bank transfer (automatic),89.45,5692.65,False,2024-06-10
1731,Male,False,False,False,1,True,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,59.85,59.85,True,2025-02-02
1732,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.6,69.6,True,2024-10-04
1733,Male,True,True,True,61,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Electronic check,99.0,5969.3,False,2024-09-07
1734,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.05,19.05,False,2025-01-27
1735,Male,False,False,False,9,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,45.4,418.8,True,2024-08-13
1736,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),114.45,8100.55,False,2024-10-20
1737,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.5,19.5,True,2025-01-24
1738,Female,False,True,False,7,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,44.25,313.45,False,2025-02-26
1739,Female,False,True,False,66,True,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,True,Bank transfer (automatic),90.55,6130.95,False,2024-08-25
1740,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.9,69.9,True,2024-09-17
1741,Male,False,True,True,40,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),20.4,745.3,False,2024-06-26
1742,Male,False,False,False,16,True,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),71.4,1212.1,False,2024-07-24
1743,Female,False,False,False,2,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),87.15,183.75,True,2025-04-14
1744,Male,False,True,False,67,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.85,1583.5,False,2024-05-31
1745,Female,False,True,False,41,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),104.45,4162.05,False,2024-06-12
1746,Female,False,True,True,56,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.8,1119.9,False,2025-01-14
1747,Female,False,False,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),116.45,8013.55,False,2025-03-27
1748,Female,False,True,True,3,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),84.75,264.85,True,2024-12-19
1749,Female,False,True,False,54,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.05,1102.4,False,2025-04-26
1750,Male,True,False,False,52,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,110.75,5832.0,False,2024-08-02
1751,Female,False,False,False,50,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),89.7,4304.5,False,2024-06-05
1752,Male,False,False,False,14,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,89.95,1178.4,True,2025-02-01
1753,Male,False,True,False,27,True,No,DSL,Yes,No,No,No,No,No,One year,False,Credit card (automatic),48.7,1421.75,False,2024-09-13
1754,Female,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,True,Bank transfer (automatic),96.6,6827.5,False,2025-01-30
1755,Male,False,False,False,62,True,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,True,Credit card (automatic),74.3,4698.05,False,2025-03-25
1756,Female,False,False,False,12,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,54.3,654.5,False,2024-05-14
1757,Female,True,False,False,44,True,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,False,Bank transfer (automatic),74.85,3268.05,False,2024-09-01
1758,Male,False,True,True,54,True,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,True,Bank transfer (automatic),79.95,4362.05,False,2024-10-03
1759,Female,False,False,False,68,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.05,1386.9,False,2024-06-15
1760,Male,False,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.4,415.4,False,2024-10-19
1761,Male,False,True,True,50,True,Yes,DSL,No,No,Yes,No,No,No,One year,False,Bank transfer (automatic),54.9,2614.1,False,2024-10-10
1762,Male,False,False,False,58,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.45,1513.6,False,2024-10-07
1763,Male,False,True,True,35,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),89.65,3161.6,False,2024-09-16
1764,Female,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.4,80.95,False,2024-05-02
1765,Male,False,True,True,63,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Mailed check,75.7,4676.7,False,2024-07-18
1766,Female,False,True,False,58,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),110.65,6526.65,False,2024-12-31
1767,Female,False,True,True,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.55,583.3,False,2025-02-04
1768,Female,False,True,False,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),115.15,8078.1,False,2024-10-18
1769,Female,False,False,False,63,True,No,DSL,No,No,Yes,No,No,Yes,One year,False,Credit card (automatic),58.55,3503.5,False,2024-09-10
1770,Male,False,True,False,71,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),93.25,6669.45,False,2024-12-11
1771,Female,True,False,False,41,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,113.2,4689.5,True,2024-09-16
1772,Male,True,False,False,13,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,90.5,1201.15,True,2024-11-26
1773,Male,False,False,False,2,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,79.0,143.65,True,2024-10-13
1774,Female,False,True,True,68,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.35,1292.65,False,2024-05-11
1775,Male,False,True,True,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,48.75,48.75,False,2024-06-08
1776,Male,True,False,False,65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,109.05,7108.2,False,2024-12-10
1777,Male,True,True,False,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.0,1802.55,False,2024-06-18
1778,Female,False,False,False,28,True,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),54.9,1505.15,False,2024-10-15
1779,Male,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.75,1859.1,False,2024-12-03
1780,Female,False,False,False,2,True,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,91.15,168.5,False,2024-06-11
1781,Female,False,False,True,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.15,390.85,True,2024-10-05
1782,Male,True,True,False,60,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,104.35,6339.45,False,2024-06-28
1783,Female,True,False,False,26,True,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,True,Electronic check,66.05,1652.4,False,2025-03-18
1784,Male,False,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,71.65,71.65,True,2025-03-25
1785,Female,False,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,77.5,True,2024-10-15
1786,Male,False,True,True,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),92.2,6392.85,False,2025-02-12
1787,Female,False,False,False,38,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),84.25,3264.5,True,2024-09-29
1788,Female,True,True,False,42,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),105.2,4599.15,False,2024-07-20
1789,Female,False,True,False,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.6,1134.25,False,2024-10-26
1790,Male,False,True,False,54,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,30.4,1621.35,False,2024-09-01
1791,Female,False,False,False,12,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),78.1,947.3,True,2024-11-18
1792,Female,False,True,False,44,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,True,Mailed check,61.5,2722.2,False,2024-07-28
1793,Male,False,True,True,42,True,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),69.4,3058.3,False,2025-04-19
1794,Male,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.75,1769.6,False,2024-05-07
1795,Female,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,91.05,6293.75,False,2024-10-29
1796,Female,False,True,False,19,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Mailed check,89.65,1761.05,True,2024-06-02
1797,Female,False,True,False,23,True,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),73.65,1642.75,False,2024-11-18
1798,Female,False,False,False,30,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.4,578.5,False,2025-01-21
1799,Male,False,False,False,35,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),26.2,954.9,False,2024-09-13
1800,Female,False,False,False,10,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,98.7,973.25,True,2025-03-20
1801,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),43.85,43.85,False,2024-06-24
1802,Male,False,False,False,22,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.7,1490.4,False,2024-05-04
1803,Male,False,True,True,7,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Mailed check,38.55,280.0,False,2024-09-10
1804,Female,False,False,False,36,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Mailed check,53.1,1901.25,False,2024-08-29
1805,Female,False,True,True,34,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.65,716.4,False,2024-08-04
1806,Male,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Credit card (automatic),64.45,4720.0,False,2024-09-08
1807,Male,False,True,True,36,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.1,930.95,False,2024-10-04
1808,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,76.35,76.35,True,2024-10-03
1809,Female,False,False,False,23,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,79.15,1676.95,True,2025-04-22
1810,Male,True,True,False,32,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.0,2642.05,True,2025-03-24
1811,Female,False,True,True,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,True,Credit card (automatic),95.15,6770.85,False,2024-05-28
1812,Female,True,False,False,23,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,79.35,1835.3,False,2024-12-26
1813,Male,False,True,False,17,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),96.65,1588.25,False,2024-09-23
1814,Male,False,False,False,1,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,75.5,75.5,False,2024-12-10
1815,Male,False,True,True,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.7,258.35,False,2025-03-18
1816,Female,False,True,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.5,1502.25,False,2025-04-05
1817,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.2,19.2,False,2024-08-17
1818,Male,True,True,False,72,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,False,Bank transfer (automatic),98.35,6929.4,False,2024-11-03
1819,Male,False,True,True,60,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),74.35,4453.3,False,2024-08-11
1820,Female,False,True,True,61,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,False,Credit card (automatic),51.35,3244.4,False,2024-12-02
1821,Female,False,True,False,6,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.65,323.45,False,2025-02-01
1822,Male,True,True,False,32,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,85.3,2661.1,True,2024-05-14
1823,Female,False,False,True,31,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),86.55,2697.4,True,2024-09-06
1824,Male,False,False,False,19,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),73.85,1424.5,True,2024-11-23
1825,Male,False,True,True,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.3,1401.15,False,2025-04-15
1826,Female,False,False,False,32,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,54.2,1739.6,False,2024-12-22
1827,Male,False,True,False,65,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,90.65,5931.0,False,2024-07-20
1828,Female,False,True,True,45,False,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),50.9,2333.85,False,2024-09-05
1829,Male,False,False,False,42,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,25.05,949.85,False,2024-11-16
1830,Male,False,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.85,572.45,False,2024-09-10
1831,Male,False,False,True,32,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.5,696.8,False,2024-12-19
1832,Female,True,True,False,22,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,True,Mailed check,63.55,1381.8,False,2025-01-15
1833,Male,True,True,False,57,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,44.85,2572.95,True,2025-04-21
1834,Male,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,47.95,47.95,False,2024-11-15
1835,Male,True,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.1,45.1,True,2024-05-19
1836,Female,False,True,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.0,45.0,False,2024-11-05
1837,Male,False,False,False,24,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,96.0,2122.45,True,2024-06-29
1838,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.05,20.05,True,2025-01-01
1839,Male,True,False,False,54,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,90.05,4931.8,False,2024-08-19
1840,Female,False,False,False,4,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.3,116.95,False,2024-07-02
1841,Male,False,True,True,65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),108.65,6937.95,True,2025-03-12
1842,Female,False,True,False,56,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,24.3,1261.7,False,2024-08-22
1843,Male,False,False,False,45,True,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,75.95,3273.8,False,2024-12-15
1844,Female,False,True,True,71,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,1415.85,False,2024-11-05
1845,Male,False,True,False,59,True,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,False,Credit card (automatic),66.4,3958.2,False,2024-08-06
1846,Male,False,False,False,69,False,No phone service,DSL,No,Yes,Yes,No,No,No,One year,True,Bank transfer (automatic),35.75,2492.25,False,2024-09-14
1847,Male,False,False,False,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,18.8,279.2,False,2024-07-09
1848,Female,False,True,True,55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.4,1083.0,False,2024-12-31
1849,Female,False,False,False,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.3,755.5,False,2025-03-03
1850,Male,False,False,False,10,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.55,402.6,True,2024-11-06
1851,Female,True,True,False,47,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),67.45,3252.0,False,2024-10-22
1852,Female,False,True,False,2,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,35.1,68.75,True,2024-09-20
1853,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),46.2,46.2,True,2024-11-24
1854,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.15,45.15,True,2025-03-14
1855,Male,True,False,False,1,False,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,43.3,43.3,True,2025-01-09
1856,Male,False,True,True,46,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.1,936.85,False,2024-06-09
1857,Female,True,False,False,38,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),57.15,2250.65,True,2024-08-19
1858,Female,False,True,False,65,True,No,DSL,Yes,No,Yes,Yes,No,No,Two year,False,Credit card (automatic),58.9,3857.1,False,2024-09-12
1859,Female,False,True,False,19,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,73.2,1441.1,True,2025-02-06
1860,Male,False,False,False,52,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,85.35,4338.6,True,2024-05-21
1861,Male,False,True,True,71,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.45,1378.45,False,2024-10-17
1862,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.95,45.95,True,2025-03-05
1863,Female,True,False,False,52,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,50.5,2566.3,False,2025-01-24
1864,Male,False,True,False,6,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,25.1,171.0,False,2025-03-22
1865,Female,True,True,False,26,True,No,DSL,No,No,Yes,No,No,Yes,One year,False,Mailed check,60.7,1597.4,False,2024-09-29
1866,Male,True,False,False,48,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Electronic check,99.0,4744.35,False,2024-10-29
1867,Female,False,True,True,64,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),104.4,6721.6,False,2024-05-09
1868,Female,False,False,False,3,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,83.75,247.25,True,2024-11-03
1869,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),44.05,44.05,False,2024-10-04
1870,Male,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.1,1734.65,False,2025-03-19
1871,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.55,45.55,False,2025-01-16
1872,Female,False,True,True,51,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,93.8,4539.35,False,2025-01-06
1873,Female,False,True,True,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.7,804.25,False,2024-06-09
1874,Female,False,True,True,72,True,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,True,Credit card (automatic),70.65,5011.15,False,2025-04-28
1875,Female,False,True,False,43,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,False,Credit card (automatic),86.45,3574.5,False,2025-04-09
1876,Male,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),114.1,8086.4,False,2024-11-02
1877,Male,False,True,False,47,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Credit card (automatic),95.2,4563.0,False,2024-12-14
1878,Male,False,False,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),88.55,6362.35,False,2025-03-17
1879,Male,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.75,67.1,False,2025-01-13
1880,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.05,70.05,True,2024-10-16
1881,Male,False,False,False,2,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,86.0,165.45,True,2024-08-18
1882,Male,False,False,False,26,False,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),44.65,1156.55,False,2024-12-08
1883,Male,False,True,True,29,True,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,True,Mailed check,60.2,1834.15,False,2025-04-17
1884,Female,True,True,False,35,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),100.5,3653.35,True,2025-04-14
1885,Male,False,False,False,27,True,No,DSL,Yes,Yes,No,No,No,No,One year,False,Bank transfer (automatic),55.45,1477.65,False,2025-04-15
1886,Male,False,True,True,24,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),70.3,1706.45,False,2024-09-13
1887,Male,False,True,True,67,True,No,DSL,Yes,No,Yes,Yes,No,No,Two year,True,Bank transfer (automatic),60.4,3953.7,False,2025-03-11
1888,Female,False,False,False,16,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,72.65,1194.3,True,2024-09-28
1889,Female,False,False,False,23,True,No,DSL,No,Yes,Yes,No,No,No,One year,False,Bank transfer (automatic),55.8,1327.85,False,2024-07-09
1890,Male,False,False,False,14,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,31.1,419.7,False,2025-03-02
1891,Female,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,21.0,21.0,True,2024-10-12
1892,Female,True,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.1,45.1,True,2024-06-02
1893,Male,True,False,False,4,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),50.95,207.35,False,2024-08-20
1894,Male,False,False,True,16,True,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,69.1,1083.7,False,2024-07-10
1895,Female,False,True,False,46,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,43.95,2007.85,False,2025-04-01
1896,Male,False,False,True,68,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),86.5,5882.75,False,2025-03-15
1897,Male,False,False,False,38,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,False,Electronic check,69.95,2657.55,False,2024-07-07
1898,Male,True,True,False,30,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),50.4,1527.5,True,2025-01-05
1899,Female,True,False,False,5,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,78.95,378.4,True,2025-02-04
