id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
576,Male,False,True,False,61,True,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Mailed check,81.05,4747.65,False,2024-05-28
577,Male,False,True,True,31,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,False,Bank transfer (automatic),98.05,3082.1,False,2024-10-31
578,Male,False,False,False,9,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.5,597.9,False,2024-07-16
579,Male,True,True,False,35,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,94.55,3365.4,False,2025-03-07
580,Male,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.65,38.8,False,2024-06-01
581,Female,False,True,True,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.0,233.55,True,2025-04-24
582,Female,False,False,False,1,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,75.3,75.3,True,2024-05-13
583,Female,True,False,False,4,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,89.2,346.2,True,2025-01-07
584,Female,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.0,19.0,False,2025-01-29
585,Female,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.0,61.7,False,2024-05-14
586,Female,True,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.7,85.7,True,2024-10-30
587,Male,False,False,False,52,True,No,DSL,Yes,Yes,No,No,Yes,No,Two year,True,Credit card (automatic),63.25,3342.45,False,2025-03-25
588,Male,False,True,True,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.1,85.1,False,2024-10-05
589,Male,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,True,Electronic check,99.15,7422.1,False,2024-06-25
590,Male,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,90.4,6668.05,False,2024-12-12
591,Male,False,True,False,72,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),111.9,8071.05,False,2025-02-08
592,Male,False,True,True,46,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,24.9,1174.8,False,2024-11-03
593,Male,False,True,True,63,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),83.5,5435.0,False,2025-02-15
594,Male,False,False,False,30,True,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),84.3,2438.6,False,2025-04-11
595,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.6,45.6,False,2024-05-08
596,Female,False,False,False,12,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,61.65,713.75,True,2024-11-27
597,Male,False,False,False,16,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Mailed check,54.85,916.15,False,2024-08-10
598,Male,False,False,False,4,True,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,False,Mailed check,65.55,237.2,False,2024-11-20
599,Male,False,True,False,51,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,True,Credit card (automatic),90.35,4614.55,False,2024-05-02
600,Male,False,True,False,65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.4,1414.45,False,2024-07-03
601,Male,False,False,False,16,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),74.55,1170.5,False,2024-11-12
602,Male,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,47.7,False,2024-07-22
603,Female,False,True,True,66,True,Yes,Fiber optic,No,No,No,No,No,No,One year,True,Bank transfer (automatic),74.25,4859.25,False,2025-04-08
604,Male,False,False,False,46,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,108.65,4903.2,False,2024-06-10
605,Female,False,False,False,32,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),109.55,3608.0,False,2024-09-27
606,Male,False,True,False,72,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),86.65,6094.25,False,2024-10-10
607,Male,False,True,True,38,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),81.0,3084.9,False,2024-11-09
608,Male,False,False,True,51,True,No,DSL,No,No,No,Yes,No,No,One year,False,Credit card (automatic),47.85,2356.75,False,2025-02-07
609,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),114.55,8306.05,False,2024-07-17
610,Female,True,True,False,65,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,False,Bank transfer (automatic),105.25,6786.4,True,2024-07-02
611,Male,False,True,True,9,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,29.95,248.95,True,2025-04-25
612,Female,False,True,True,9,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,False,Mailed check,65.0,663.05,True,2024-05-08
613,Male,False,False,True,66,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.55,1357.1,False,2024-07-25
614,Female,True,False,False,44,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),109.8,4860.35,False,2025-01-22
615,Male,False,False,False,50,True,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,False,Bank transfer (automatic),69.5,3418.2,False,2024-06-13
616,Female,False,False,False,15,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,48.85,631.4,False,2025-03-13
617,Male,False,False,False,8,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),25.25,186.3,False,2024-06-26
618,Female,True,False,False,66,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),102.85,6976.75,False,2024-10-05
619,Female,False,False,False,57,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,True,Bank transfer (automatic),87.55,4884.85,False,2024-05-05
620,Female,False,False,False,7,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),78.55,522.95,False,2024-08-20
621,Male,True,True,True,10,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),34.55,362.6,False,2024-06-07
622,Female,False,False,False,62,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,True,Electronic check,92.05,5755.8,False,2025-01-30
623,Male,False,True,True,40,True,No,Fiber optic,No,No,Yes,No,Yes,No,One year,True,Electronic check,85.05,3355.65,False,2025-04-05
624,Female,False,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.7,406.95,False,2025-01-19
625,Female,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.0,137.6,True,2025-04-20
626,Female,False,True,False,25,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,95.15,2395.7,False,2025-02-15
627,Male,False,True,False,23,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,False,Electronic check,84.25,1968.1,False,2024-10-27
628,Female,True,True,False,66,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,False,Credit card (automatic),104.6,6819.45,False,2024-07-23
629,Female,True,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,111.65,7943.45,False,2024-08-05
630,Male,True,True,False,49,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Credit card (automatic),90.05,4547.25,True,2025-01-19
631,Male,True,True,True,43,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),110.75,4687.9,True,2024-05-15
632,Female,False,True,False,46,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),55.0,2473.95,False,2024-11-04
633,Male,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.85,6562.9,False,2025-02-05
634,Male,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.35,176.3,False,2024-11-15
635,Female,False,False,False,40,False,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),54.55,2236.2,False,2025-04-24
636,Female,False,True,True,65,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.5,6985.65,True,2024-06-23
637,Male,False,False,False,31,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),99.45,3109.9,False,2025-01-09
638,Female,False,True,False,68,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),70.9,4911.35,False,2024-07-24
639,Male,True,True,True,56,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),104.55,5794.65,True,2025-04-06
640,Male,False,True,False,10,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.25,855.3,True,2025-02-14
641,Male,False,True,True,68,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.4,1620.2,False,2024-11-06
642,Female,False,True,True,43,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,56.15,2499.3,True,2024-08-27
643,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.55,89.55,True,2024-06-17
644,Female,True,False,False,49,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,True,Bank transfer (automatic),89.85,4287.2,False,2024-11-17
645,Female,False,True,True,15,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,25.25,394.85,False,2024-12-26
646,Male,True,True,False,20,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.55,1899.65,True,2024-10-24
647,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.7,45.7,True,2025-02-10
648,Male,False,True,True,50,True,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,True,Electronic check,69.65,3442.15,False,2025-04-30
649,Female,True,False,False,2,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Electronic check,89.5,161.5,True,2024-10-21
650,Male,True,False,False,24,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),70.0,1732.6,False,2024-05-20
651,Female,False,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),69.55,222.3,True,2024-11-13
652,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,74.6,74.6,True,2025-02-08
653,Male,False,True,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,655.3,False,2025-04-02
654,Female,False,False,False,17,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.8,475.25,False,2024-10-02
655,Female,True,False,False,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.65,164.3,True,2024-08-23
656,Male,False,False,False,10,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),95.1,865.1,False,2024-10-15
657,Male,False,True,True,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),88.85,6132.7,False,2024-12-07
658,Male,False,True,False,45,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,False,Bank transfer (automatic),78.8,3597.5,False,2024-11-12
659,Male,False,True,True,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.85,35.9,True,2024-09-14
660,Male,False,True,False,37,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.35,697.65,False,2024-08-06
661,Female,False,False,False,4,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,24.25,96.05,True,2024-05-15
662,Female,False,False,False,10,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.25,428.7,False,2024-09-27
663,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,20.05,False,2025-04-30
664,Male,False,True,True,65,True,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,True,Mailed check,69.55,4459.15,False,2024-06-14
665,Female,False,True,True,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.5,1167.6,False,2024-11-10
666,Female,False,False,False,3,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,74.75,238.1,False,2024-06-19
667,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.65,145.15,True,2024-10-24
668,Male,False,False,False,49,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),30.2,1453.1,False,2025-04-23
669,Female,False,False,False,4,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.65,191.05,True,2024-10-08
670,Female,False,True,False,70,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),57.8,4039.3,False,2024-06-09
671,Female,False,True,True,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.85,1039.45,False,2025-04-17
672,Male,False,True,True,53,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.55,1336.1,False,2024-11-30
673,Female,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.05,75.05,True,2025-04-05
674,Male,False,False,False,22,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),24.85,493.4,False,2025-03-07
675,Male,True,False,False,52,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,49.15,2550.9,True,2024-10-13
676,Male,True,False,False,65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,110.35,7246.15,False,2024-11-10
677,Female,False,False,False,48,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),24.55,1203.95,False,2025-01-07
678,Female,False,False,False,2,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,34.7,62.25,True,2025-02-21
679,Male,False,False,False,3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,107.95,313.6,False,2024-07-14
680,Male,False,True,False,45,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),81.4,3775.85,False,2025-03-28
681,Male,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,80.0,80.0,True,2024-10-16
682,Female,False,True,True,61,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),73.8,4616.05,False,2024-12-10
683,Male,False,False,False,3,True,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,True,Credit card (automatic),64.4,195.65,False,2025-01-03
684,Female,True,False,False,40,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),103.75,4188.4,False,2025-01-04
685,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,71.1,71.1,False,2024-10-02
686,Female,False,False,False,1,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,49.9,49.9,False,2024-09-10
687,Male,False,False,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),24.6,1266.4,False,2024-12-29
688,Male,True,False,False,2,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,49.25,91.1,True,2024-11-25
689,Male,False,False,False,52,False,No phone service,DSL,No,Yes,No,No,No,No,One year,False,Mailed check,30.1,1623.4,False,2024-12-24
690,Male,False,False,False,51,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),83.4,4149.45,False,2024-07-31
691,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.45,20.45,False,2024-06-02
692,Male,False,True,True,31,True,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,True,Bank transfer (automatic),75.25,2344.5,False,2025-01-18
693,Male,False,False,True,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.55,1013.05,False,2024-07-06
694,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),75.1,270.7,True,2024-07-26
695,Female,True,False,False,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.05,417.0,False,2024-06-02
696,Female,False,True,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.65,20.65,False,2024-10-22
697,Male,False,True,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),85.15,6316.2,False,2025-02-10
698,Male,False,True,True,3,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,50.15,168.15,True,2024-07-01
699,Male,True,True,True,47,True,No,Fiber optic,No,Yes,No,No,Yes,No,One year,True,Bank transfer (automatic),84.95,4018.05,False,2024-12-31
700,Male,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,True,Credit card (automatic),66.5,4811.6,False,2025-01-08
701,Male,False,True,True,66,True,Yes,DSL,No,No,Yes,No,Yes,No,Two year,True,Bank transfer (automatic),63.3,4189.7,False,2024-05-03
702,Male,False,False,False,35,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,83.15,2848.45,False,2024-11-05
703,Male,False,False,False,29,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.9,2516.2,False,2024-11-14
704,Female,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.55,33.6,False,2024-10-28
705,Male,False,False,False,4,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Mailed check,49.25,208.45,False,2024-10-08
706,Female,False,False,False,25,True,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),79.85,2015.35,True,2024-11-15
707,Female,False,False,False,65,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,59.6,3739.8,False,2024-10-24
708,Male,True,False,False,27,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),104.65,2964.0,False,2025-01-13
709,Male,False,True,False,29,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),75.3,2263.4,False,2024-12-17
710,Male,False,True,True,29,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),80.1,2211.8,False,2025-03-19
711,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.55,19.55,True,2024-07-23
712,Female,False,True,False,20,True,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,81.0,1683.7,False,2024-11-11
713,Female,False,False,False,58,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.7,1519.0,False,2024-09-04
714,Female,False,False,True,14,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,True,Mailed check,86.0,1164.05,False,2024-08-24
715,Male,False,True,False,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.4,1710.9,False,2024-08-24
716,Male,False,False,False,46,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),89.15,4245.55,False,2025-01-10
717,Female,False,True,False,71,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),58.25,4145.9,False,2025-02-04
718,Male,False,False,False,32,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),85.65,2664.3,False,2024-10-19
719,Female,False,False,False,26,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),50.35,1277.5,False,2024-11-02
720,Male,True,True,False,68,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),80.35,5589.3,False,2025-04-20
721,Male,False,True,True,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.2,34.75,False,2024-05-26
722,Male,False,True,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.55,1305.95,False,2024-10-02
723,Female,False,True,True,4,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.95,381.3,True,2024-12-04
724,Male,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.35,141.5,True,2024-06-13
725,Male,True,True,False,33,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.5,3105.55,True,2024-06-08
726,Male,True,True,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,21.25,204.55,False,2025-04-09
727,Female,False,False,False,22,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,26.25,605.9,False,2024-08-28
728,Female,False,True,True,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.85,356.1,False,2025-04-13
729,Female,True,False,False,30,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,False,Credit card (automatic),91.7,2758.15,True,2025-03-06
730,Male,False,False,False,65,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),74.2,4805.65,False,2024-12-21
731,Female,False,False,False,45,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,87.25,3941.7,True,2024-07-12
732,Male,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,92.75,False,2025-01-22
733,Male,False,True,True,25,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,75.5,1901.05,False,2024-07-06
734,Female,False,True,True,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,False,Bank transfer (automatic),79.05,5730.7,False,2024-10-19
735,Female,False,True,False,27,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Bank transfer (automatic),90.15,2423.4,False,2024-09-15
736,Male,False,True,True,32,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),50.6,1653.45,False,2024-05-26
737,Female,False,False,False,30,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),110.45,3327.05,False,2025-04-09
738,Male,False,True,False,70,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),101.0,7085.5,False,2024-10-25
739,Male,True,False,False,42,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),79.35,3344.1,False,2025-03-03
740,Female,True,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),89.85,6697.35,False,2025-01-06
741,Female,False,False,False,47,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,True,Mailed check,65.0,2879.9,False,2024-07-04
742,Female,False,False,False,2,True,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Electronic check,80.45,137.1,False,2024-05-14
743,Male,False,False,False,10,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,98.55,1008.55,True,2025-04-09
744,Female,False,True,True,61,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.1,1551.6,False,2024-09-29
745,Female,False,False,False,5,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),44.05,202.15,False,2025-01-02
746,Female,True,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),110.8,7882.25,False,2024-12-09
747,Male,True,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),114.95,8196.4,False,2024-10-27
748,Female,True,False,False,3,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Mailed check,75.05,202.9,False,2024-10-06
749,Male,False,True,False,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.25,855.1,False,2024-09-01
750,Female,False,False,False,63,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,True,Credit card (automatic),90.05,5817.0,False,2025-03-06
751,Female,False,False,False,27,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Mailed check,56.7,1652.95,False,2025-02-14
752,Male,False,True,True,70,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),80.15,5600.15,False,2025-01-30
753,Male,False,True,True,7,True,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,True,Credit card (automatic),71.35,515.75,False,2024-07-29
754,Male,False,False,True,0,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.25,,False,2025-03-02
755,Female,False,True,False,2,True,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,90.35,190.5,False,2024-06-20
756,Male,True,False,False,20,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.55,1842.8,True,2024-10-16
757,Male,False,False,False,66,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.7,1253.8,False,2024-06-17
